timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
6905199,6903915,2.011562e-08,4.5140164e-06,8.015875e-05,5.3936907e-05,0.014473232,0.03560192,67109395,0,0.116645336,0.97350115,0.02283108,nan,nan,0.006167298,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
7094949,7093743,1.9749393e-08,4.626243e-06,8.616606e-05,0.00019073325,0.016310591,0.040281095,67109395,0,0.109280154,0.97802293,0.021960892,nan,nan,0.00076017174,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
7304629,7303348,1.9070544e-08,4.5286197e-06,8.954896e-05,0.0005559893,0.017309524,0.042983413,67109395,0,0.10589691,0.99004173,0.044686504,nan,nan,0.0034540421,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
7506312,7505043,2.422984e-08,5.265647e-06,9.68456e-05,0.00038990486,0.019679144,0.04895352,67109395,0,0.102257006,0.95956445,0.05300723,nan,nan,0.00019544284,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
7704305,7702782,3.7347764e-08,8.185461e-06,0.00011869649,0.00029359898,0.021316314,0.053276047,67109395,0,0.1005329,0.96651274,0.038099635,nan,nan,0.0081783105,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
7905755,7904477,3.523433e-08,8.204575e-06,0.0001153633,1.3487652e-05,0.02762421,0.069170296,67109395,0,0.09991026,0.9732592,0.0016569048,nan,nan,0.023978084,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
8103705,8102217,3.234255e-08,7.7746445e-06,0.00010677608,0.00021830357,0.028036648,0.071786225,67109395,0,0.100155756,0.9432929,0.03903985,nan,nan,0.0042856587,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
8305192,8303912,2.7303148e-08,6.509708e-06,9.9240555e-05,0.0009820948,0.027858902,0.07160009,67109395,0,0.10073302,0.9496136,0.109409705,nan,nan,0.017483402,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
8494946,8493743,2.8294151e-08,6.8803174e-06,9.841089e-05,0.0010517868,0.025384989,0.06593738,67109395,0,0.099471286,0.9514649,0.19176814,nan,nan,0.014295943,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
8704688,8703347,2.8041972e-08,6.595146e-06,9.679238e-05,0.0005263688,0.015562766,0.040990293,67109395,0,0.10080244,0.96086144,0.034166496,nan,nan,0.0052280314,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
8906310,8905043,2.4135753e-08,5.823595e-06,9.155396e-05,0.00019836257,0.02185234,0.05671435,67109395,0,0.10064381,0.93180984,0.024551054,nan,nan,0.017001636,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
9104144,9102782,3.2947636e-08,5.9313784e-06,9.635214e-05,0.00047943814,0.015625937,0.04111823,67109395,0,0.09957455,0.93724537,0.033705823,nan,nan,0.008657942,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
9305876,9304477,5.1039525e-08,8.124782e-06,0.0001374019,0.00059480674,0.010581483,0.027661338,67109395,0,0.09790649,0.9423822,0.05808753,nan,nan,0.010480456,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
9503636,9502218,4.9619622e-08,8.237838e-06,0.00012920154,0.00042725584,0.014696059,0.03878415,67109395,0,0.13222268,0.91456896,0.05673035,nan,nan,0.0112742875,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
9705184,9703913,4.830107e-08,8.162435e-06,0.00011708281,8.562324e-05,0.010959906,0.028957218,67109395,0,0.12831105,0.9193864,0.021194924,nan,nan,0.011520773,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
9894956,9893744,4.0662844e-08,7.3436636e-06,0.000104699415,0.00033906545,0.0027567327,0.0060693035,67109395,0,0.123469315,0.9205756,0.06083013,nan,nan,0.0043982575,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
10104619,10103349,3.3153952e-08,6.497189e-06,9.345979e-05,0.0028916954,0.0064701717,0.016098537,67109395,0,0.12169759,0.8976834,0.26163787,nan,nan,0.015697945,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
10306319,10305044,2.6724924e-08,5.484704e-06,8.683277e-05,0.0002347162,0.00082545384,0.002680077,67109395,0,0.11813935,0.902199,0.019042915,nan,nan,0.0044054645,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
10504061,10502785,2.2572515e-08,4.861328e-06,8.238379e-05,0.00039808778,0.002846654,0.009831819,67109395,0,0.11467548,0.9064736,0.0015182039,nan,nan,0.007967143,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
10705913,10704480,2.0018867e-08,4.4426874e-06,7.964608e-05,0.00024739135,0.0068556904,0.021879088,67109395,0,0.111394756,0.8811954,0.09704464,nan,nan,0.0012817981,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
10903682,10902221,1.8180637e-08,4.2252254e-06,7.596112e-05,0.0007516422,0.006536596,0.021199254,67109395,0,0.10891273,0.8854337,0.09129165,nan,nan,0.004785548,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
11105216,11103916,1.6505414e-08,3.927097e-06,7.485833e-05,0.00012726251,0.0069755474,0.022574363,67109395,0,0.10638168,0.88944834,0.020259384,nan,nan,0.0028366004,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
11294967,11293747,1.6551416e-08,3.8689177e-06,7.4275034e-05,0.00015577691,0.0045599784,0.015095135,67109395,0,0.10270826,0.8902239,0.03171101,nan,nan,0.004971348,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
11504704,11503353,1.6996466e-08,3.9524407e-06,7.4290176e-05,0.0007662937,0.0064709894,0.020269113,67109395,0,0.10151177,0.86945397,0.09082614,nan,nan,0.0077813016,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
11706418,11705048,1.738627e-08,4.1325097e-06,7.497436e-05,0.00023265075,0.005990099,0.01900818,67109395,0,0.0992561,0.8731882,0.022085417,nan,nan,0.0015400843,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
11904140,11902789,1.7927427e-08,4.187219e-06,7.553717e-05,0.00016784162,0.004771382,0.014872946,67109395,0,0.09755595,0.8767164,0.011138365,nan,nan,0.0041035684,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
12105802,12104485,1.8789171e-08,4.422947e-06,8.252736e-05,6.114105e-05,0.004829842,0.014973149,67109395,0,0.09581877,0.85380024,0.0036967455,nan,nan,0.0012773585,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
12303626,12302230,2.1372212e-08,4.7188405e-06,8.1002334e-05,0.00074910186,0.0051098512,0.01585743,67109395,0,0.094100446,0.8571285,0.0842219,nan,nan,0.0030703547,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
12505240,12503922,2.1356533e-08,4.7976873e-06,8.013605e-05,0.00025622957,0.0070801945,0.022445437,67109395,0,0.092430845,0.8604284,0.013496078,nan,nan,0.0033329206,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
12695013,12693754,2.0599158e-08,4.774611e-06,7.772578e-05,0.00018519167,0.009857387,0.031848818,67109395,0,0.089911625,0.83607227,0.028238088,nan,nan,0.00025400642,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
12904678,12903362,2.4671364e-08,5.505726e-06,8.6546235e-05,0.0031201183,0.00818378,0.026776338,67109395,0,0.089305155,0.8417918,0.38757527,nan,nan,3.0490923e-05,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
13106322,13105055,4.728173e-08,8.129688e-06,0.00015450329,0.00013674631,0.006674212,0.021913406,67109395,0,0.088169284,0.84472054,0.03255344,nan,nan,0.005678088,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
13304113,13302796,5.381895e-08,9.504494e-06,0.00014488319,0.00068390917,0.008321276,0.02679868,67109403,0,0.0037980757,0.8207118,0.0395889,0.019892737,nan,0.020022588,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
13505751,13504492,4.6339522e-08,8.757821e-06,0.00013479716,0.00020479069,0.00867476,0.028963542,67109403,0,0.005859168,0.8236281,0.07006359,0.019058945,nan,0.009169863,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
13703754,13702233,5.92884e-08,1.0087101e-05,0.00013201915,0.0012415843,0.011643489,0.03956993,67109403,0,0.0074775727,0.8266865,0.13701864,0.017458208,nan,0.021799453,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
13905302,13903929,4.966726e-08,9.023242e-06,0.00012056363,0.0010172981,0.012027471,0.041521866,67109403,0,0.008847971,0.8070912,0.1350689,0.017605841,nan,0.012973367,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
14094953,14093761,3.877329e-08,7.3550377e-06,0.00010845101,0.00042993392,0.0070914077,0.024556872,67109403,0,0.009949891,0.8076442,0.11615247,0.010521092,nan,0.00064074754,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
14305590,14303367,3.2301205e-08,6.5304757e-06,0.000100265985,0.0002575605,0.004376405,0.014359178,67109403,0,0.01105333,0.8126858,0.010580463,0.029181166,nan,0.0003488481,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
14506340,14505066,3.4674887e-08,6.8783634e-06,0.000106765154,0.0009611938,0.0017978654,0.0053659473,67109403,0,0.0120918695,0.8153685,0.11621359,0.05978451,nan,0.0034716174,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
14704330,14702804,6.720011e-08,1.1540576e-05,0.00013531493,8.588207e-05,0.00052590214,0.0032491733,67109403,0,0.013014999,0.7965586,0.04527239,0.032294236,nan,0.0021495942,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
14905802,14904500,5.4092535e-08,9.6938475e-06,0.00011824117,0.0005470939,0.0014688268,0.0019580182,67109403,0,0.0138392085,0.79909843,0.02488186,0.05775857,nan,0.0063341428,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
15103616,15102241,4.083246e-08,7.883859e-06,0.000102724654,0.0003220539,0.0018407411,0.0046654185,67109403,0,0.014686114,0.80149335,0.0101370765,0.009832999,nan,0.000757031,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
15305824,15303938,3.3561676e-08,6.81253e-06,9.76932e-05,0.00029686166,0.0017014415,0.005019753,67109403,0,0.015381398,0.7835685,0.033800453,0.008443672,nan,0.0066370233,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
15494957,15493769,4.250593e-08,8.511128e-06,0.000107667,0.0005930995,0.002317575,0.0074980636,67109403,0,0.016174873,0.78385115,0.16978832,0.02595139,nan,0.010084361,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
15705700,15703375,4.0739454e-08,7.76733e-06,0.00010977974,0.00020939931,0.0011705993,0.002132456,67109403,0,0.016919767,0.78808665,0.04778043,0.028087491,nan,0.0025464946,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
15906338,15905072,5.8964556e-08,9.3732215e-06,0.00013127929,0.00029804173,0.003412831,0.013760399,67109403,0,0.017586032,0.7710032,0.06888028,0.01590125,nan,0.0034152602,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
16104099,16102815,5.6064096e-08,9.129087e-06,0.00013801195,0.0012036815,0.0014539916,0.0013638152,67109403,0,0.018294202,0.7731488,0.10469017,0.004121816,nan,0.0012641813,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
16306406,16304510,6.17858e-08,9.427687e-06,0.00014746473,0.00095809036,0.0008166795,0.00092501193,67109403,0,0.01889536,0.7752597,0.10625837,0.06769956,nan,0.0113370335,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
16503833,16502251,6.291568e-08,1.00131665e-05,0.00013949825,0.00043980652,0.0019893742,0.0019632091,67109403,0,0.01945422,0.75877094,0.03391254,0.06146122,nan,0.008175722,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
16705228,16703948,4.955507e-08,8.477245e-06,0.00012620399,0.0004982788,0.0014400918,0.003964758,67109403,0,0.01999652,0.7608909,0.015727196,0.07134007,nan,0.014418343,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
16895652,16893780,4.2608946e-08,7.812308e-06,0.00011308992,9.967519e-05,0.0010603197,0.0040249163,67109403,0,0.020466693,0.76092184,0.017495079,0.076497406,nan,0.008228819,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
17104742,17103386,3.3939433e-08,6.6213315e-06,0.000104037965,4.732541e-05,0.0016024772,0.004482671,67109403,0,0.021075808,0.7647403,0.017684659,0.013469619,nan,0.00047864922,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
17306997,17305083,2.7571991e-08,5.6606623e-06,9.51762e-05,0.00083937304,0.0027528896,0.009076857,67109403,0,0.021482674,0.7489803,0.09411498,0.07929298,nan,0.00092690106,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
17504193,17502824,2.271802e-08,4.8905968e-06,8.488676e-05,3.0572894e-05,0.0020432083,0.008250417,67109403,0,0.022070767,0.7508365,0.019044466,0.00978225,nan,0.0007916216,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
17706496,17704521,2.1068129e-08,4.84259e-06,8.2426865e-05,0.00024605924,0.0009868713,0.0019068024,67109403,0,0.022526277,0.7526839,0.054499637,0.025866328,nan,0.013074394,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
17903645,17902265,1.984726e-08,4.602725e-06,7.820125e-05,6.8864945e-05,0.0030618066,0.01244731,67109403,0,0.022936642,0.7375776,0.04654745,0.013597655,nan,0.009353864,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
18105369,18103959,2.0150214e-08,4.8441243e-06,7.344378e-05,0.00071324664,0.0021106706,0.008798068,67109403,0,0.023425845,0.73936796,0.10134158,0.011147138,nan,0.0019942895,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
18295132,18293792,2.5697762e-08,6.517079e-06,8.502367e-05,0.00071031816,0.002802112,0.011854579,67109403,0,0.02385369,0.73935133,0.020018227,0.012957729,nan,0.0066604004,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
18505402,18503398,2.6260071e-08,6.233517e-06,8.1999824e-05,0.0006608632,0.00038395444,0.0007563158,67109403,0,0.024232883,0.72667223,0.08826104,0.018756593,nan,0.008272583,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
18706399,18705095,2.4418034e-08,5.6399263e-06,8.1378355e-05,0.00047394598,0.00072311255,0.00051365455,67109403,0,0.024679793,0.7284081,0.036464408,0.005338378,nan,0.0064432877,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
18904188,18902837,2.1045773e-08,4.8787247e-06,7.8167825e-05,0.00082579325,0.0014744838,0.00036816343,67109403,0,0.0251258,0.73006797,0.081323184,0.0808111,nan,0.0014172856,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
19105894,19104533,2.1198414e-08,4.9254654e-06,7.8286525e-05,3.620565e-05,0.0026856768,0.01120181,67109403,0,0.02542824,0.71617687,0.018507706,0.02364897,nan,0.0034642823,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
19303690,19302275,2.1936913e-08,5.0844897e-06,8.661564e-05,0.00014903289,0.0013769357,0.0056466777,67109403,0,0.025849361,0.7178701,0.031018345,0.011713796,nan,0.005476971,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
19506077,19503972,2.2180116e-08,5.2144037e-06,8.393537e-05,0.0005031918,0.0012828253,0.005105163,67109403,0,0.026217725,0.719496,0.04551232,0.009585098,nan,0.0016188086,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
19695794,19693805,3.50293e-08,5.6364456e-06,9.049192e-05,0.00057156547,0.0009186993,0.0022578419,67109403,0,0.026597338,0.7194576,0.14225625,0.03080415,nan,0.0028844061,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
19905314,19903411,5.149696e-08,8.095582e-06,0.00015951884,0.0001718989,0.0020648374,0.008400206,67109403,0,0.026984595,0.7077946,0.007881081,0.017979179,nan,0.0028380856,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
20106417,20105108,7.636496e-08,9.879565e-06,0.00016131431,0.00039370617,0.0026923702,0.006610044,67109403,0,0.027399909,0.7093953,0.0013316926,0.038419854,nan,0.0016332761,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
20304747,20302850,6.972653e-08,1.0027399e-05,0.0001597409,0.0012002643,0.0034044827,0.008286334,67109403,0,0.027758539,0.7109384,0.17631401,0.063709795,nan,0.0065111755,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
20505846,20504547,9.225635e-08,1.3402731e-05,0.00018307159,0.0011364054,0.0014637255,0.004972477,67109403,0,0.028074674,0.6982333,0.121147506,0.017899977,nan,0.0006144242,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
20703757,20702289,7.234108e-08,1.1041155e-05,0.00016927869,5.8344813e-05,0.0017112087,0.0065403073,67109403,0,0.028465739,0.6997695,0.021929707,0.018108238,nan,0.0066344435,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
20905302,20903986,5.64106e-08,9.813954e-06,0.00014548493,0.00066881254,0.0010539872,0.0011634751,67109403,0,0.028811924,0.7013221,0.07421734,0.0069946195,nan,0.0022369162,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
21095145,21093819,4.1205936e-08,7.790759e-06,0.00012631684,5.754514e-05,0.0009327708,0.0018030303,67109403,0,0.02908174,0.6877566,0.04958077,0.008256732,nan,0.003548819,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
21305047,21303426,3.1695446e-08,6.479068e-06,0.00011162582,0.0013450392,0.0014451761,0.0055875536,67109403,0,0.029454477,0.69074494,0.15758973,0.008297102,nan,0.0061376607,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
21506414,21505123,2.6389536e-08,5.5040023e-06,9.603377e-05,0.0010822122,0.00039067183,0.0024218634,67109403,0,0.029827688,0.6922719,0.13060658,0.00520229,nan,0.00014879233,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
21704167,21702865,2.3567049e-08,5.0195777e-06,8.527718e-05,0.00015087878,0.0007093631,0.0020698984,67109403,0,0.030118657,0.6806375,0.032719396,0.0032524955,nan,0.003917517,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
21906444,21904562,2.2629477e-08,4.8532584e-06,8.28717e-05,7.7792765e-06,0.0007293219,0.004209454,67109403,0,0.03044308,0.68224204,0.026081098,0.0039680875,nan,0.0038613186,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
22103593,22102304,3.1592617e-08,7.382721e-06,9.995915e-05,0.000964659,0.0009010778,0.0045503406,67109403,0,0.030799018,0.6838309,0.09900713,0.008798795,nan,0.004580519,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
22305382,22304001,3.5999744e-08,8.4919475e-06,0.00010803671,0.0013586493,0.0011111773,0.005571205,67109403,0,0.031085588,0.6726325,0.15010035,0.021571362,nan,0.0029537992,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
22495092,22493834,3.4016022e-08,7.913571e-06,0.000100007856,4.6517256e-05,0.0023331924,0.012051033,67109403,0,0.03139834,0.6729732,0.009351453,0.018916106,nan,0.009864708,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
22704794,22703441,2.6497238e-08,6.308712e-06,8.967188e-05,0.00012684304,0.0010177642,0.0057552583,67109403,0,0.031780344,0.675996,0.02735711,0.0030378136,nan,0.0009302968,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
22906448,22905138,2.5976902e-08,6.38759e-06,8.9971545e-05,0.0029432867,0.0015390097,0.0085773235,67109403,0,0.03208509,0.67772627,0.45462796,0.015542124,nan,0.00847644,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
23104183,23102881,2.2407503e-08,5.464931e-06,8.5018226e-05,0.00042862055,0.0010361213,0.0054538874,67109403,0,0.0323593,0.6670588,0.027656902,0.010572868,nan,0.0009870542,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
23306634,23304578,2.175674e-08,5.3148065e-06,8.7661254e-05,0.000253469,0.000517182,0.0008230011,67109403,0,0.03266724,0.66880906,0.08494958,0.0077639045,nan,0.0058130263,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
23504300,23502321,2.2520727e-08,5.429416e-06,9.1822636e-05,0.00018178365,0.0009360477,0.004487045,67109403,0,0.03299913,0.67062265,0.010404511,0.013085772,nan,0.018941194,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
23705324,23704018,2.8365044e-08,6.7636793e-06,0.000100548175,0.00016201613,0.00079657795,0.0039258357,67109403,0,0.03327496,0.6604673,0.009165883,0.02459513,nan,0.004961558,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
23895784,23893851,2.5147836e-08,5.933087e-06,9.838276e-05,0.000526687,0.0004137896,0.0019686362,67109403,0,0.0335752,0.6611224,0.14589873,0.005415438,nan,0.0029280914,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
24104773,24103458,2.2738213e-08,5.2397804e-06,8.624117e-05,0.00035754972,0.0009205958,0.004177834,67109403,0,0.03394805,0.66437024,0.05161513,0.006250013,nan,0.0098875025,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
24307133,24305158,2.1194134e-08,5.02197e-06,8.3806604e-05,0.00067707984,0.00051124394,0.00019042786,67109403,0,0.03418324,0.6546489,0.096856944,0.0075776037,nan,0.0081317285,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,2,0,2,0,2,0,0,0,0,0,0,0
